Source,Url,Text
HANNITY,https://www.hannity.com/media-room/plan-b-schumer-introduces-legislation-to-make-sure-we-never-have-another-shutdown/,"PLAN B: Schumer Introduces Legislation to  Make Sure We Never Have Another Shutdown Sen. Minority Leader Chuck Schumer introduced legislation over the weekend that would effectively ban potential government shutdowns in the near future; saying a Democrat proposal would  make sure we never have another shutdown again. Chuck Schumer:  I am announcing today that I am supporting legislation that will make sure we never have another shutdown again.  pic.twitter.com/F4ZcpmtQ5C  The Hill (@thehill) January 28, 2019 I am announcing today that I m supporting legislation that will make sure we never have another shutdown again. And if the President and Congress can t reach an agreement, federal workers are still paid at the levels they have always been paid,  said Schumer. We can pass that legislation, it will mean above all that federal workers will not be hurt again and will also eliminate the incentive for anyone to use the shutdown as a tool to get what they want,  he added.Watch Schumer s comments above."
HANNITY,https://www.hannity.com/media-room/who-cares-speaker-pelosi-bizarrely-claims-state-of-the-union-unimportant-for-most-americans/,"WHO CARES? Speaker Pelosi Bizarrely Claims State of the Union  Unimportant  for Most AmericansSpeaker of the House Nancy Pelosi bizarrely slammed the President s annual State of the Union Address Thursday; saying the Commander-in-Chief s national speech is largely  unimportant  for average Americans. Last night the president accepted the fact that the State of the Union should be at a time when government is not shut down. I m glad we could get that off the table. It is so unimportant in the lives of the American people in terms of especially those who are victims of the shutdown, hostages to the president s applause line in a campaign speech,  Pelosi said during her weekly press briefing.Nancy Pelosi says Pres. Trump  accepted the fact  that State of the Union won t be held until after shutdown. I m glad we could get that off the table It is so unimportant in the lives of the American people, especially those who are victims of the shutdown.  pic.twitter.com/UqEilv7gy3  ABC News Politics (@ABCPolitics) January 24, 2019 Thank goodness we have put that matter to rest and we can get on to the subject at hand, open up government so we can negotiate how best to protect our borders,  she added."
HANNITY,https://www.hannity.com/media-room/dems-caving-centrist-democrats-urge-pelosi-to-strike-a-deal-with-trump-on-border/,"DEMS CAVING? Centrist Democrats Urge Pelosi to Strike a Deal with Trump on BorderSeveral centrist Democrats called on Speaker of the House Nancy Pelosi to make a counteroffer to President Trump s immigration compromise proposal; saying the left-wing leader needs to end the partial government shutdown.The group of moderate lawmakers urged Pelosi to schedule a full vote on the president s border wall proposal in February should they vote to re-open the government. We understand that this shutdown was not caused by the 116th Congress, but it is our job to fix it,  said a statement from the group. We promised our constituents that we would seek bipartisan solutions, and we feel that this proposal would gain bipartisan support and allow a transparent process to evaluate the true needs of border security and provide much-needed reform to our immigration process,  added the letter.Over the weekend, the President unveiled his immigration compromise; saying he was prepared to extend DACA protections to the nation s  Dreamers  in exchange for $5.7 billion in border wall funding.Read the full report at Politico."
HANNITY,https://www.hannity.com/media-room/week-5-trump-praises-patriotic-federal-workers-going-without-pay-during-shutdown/,"WEEK 5: Trump Praises  Patriotic  Federal Workers Going  Without Pay  During ShutdownPresident Trump thanked  patriotic  federal employees Sunday evening as the partial government shutdown entered its fifth week; saying Republicans and Democrats must work together to solve the nation s escalating border crisis. To all of the great people who are working so hard for your Country and not getting paid I say, THANK YOU ñ YOU ARE GREAT PATRIOTS! We must now work together, after decades of abuse, to finally fix the Humanitarian, Criminal & Drug Crisis at our Border. WE WILL WIN BIG!  Trump tweeted on social media.To all of the great people who are working so hard for your Country and not getting paid I say, THANK YOU ñ YOU ARE GREAT PATRIOTS! We must now work together, after decades of abuse, to finally fix the Humanitarian, Criminal & Drug Crisis at our Border. WE WILL WIN BIG!  Donald J. Trump (@realDonaldTrump) January 21, 2019The President s comments come hours after he offered a compromise immigration package to Congressional Democrats; agreeing to extend DACA protections in exchange for $5.7 billion in border wall funding. "
HANNITY,https://www.hannity.com/media-room/dems-denied-white-house-says-congress-cant-use-government-aircraft-during-shutdown/,"DEMS DENIED! White House Says Congress Can t Use  Government Aircraft  During ShutdownA letter released from the Office of Budget Management Friday confirmed members of Congress are prohibited from using  government aircraft  during a federal shutdown; saying all legislators and their staff need  White House approval  for air travel. In light of the current partial government shutdown, the President has asked me to direct the heads of all executive departments and agencies of the Administration on new policies in support of Legislative Branch travel,  reads the statement.Looks like Pelosi travels heavy https://t.co/i2yDUCld1W  Mark R. Levin (@marklevinshow) January 18, 2019 Under no circumstances during a government shutdown will any government owned, rented, leased, or chartered aircraft support any Congressional delegation, without the express written approval of the White House Chief of Staff,  adds the letter.The statement comes hours after President Trump abruptly canceled Speaker Pelosi s overseas trip; demanding the Democratic leader remain in Washington and re-open the federal government.Read the full statement here."
HANNITY,https://www.hannity.com/media-room/hannity-pelosis-intercontinental-trip-shows-shes-not-serious-about-gov-shutdown/,"HANNITY: Pelosi s  Intercontinental Trip  Shows She s Not Serious About Gov ShutdownSpeaking during his opening monologue on  Hannity  Thursday night, Sean slammed Speaker Pelosi s  postponed  international trip in the midst of a partial government shutdown; saying the liberal leader was playing petty political games. In the middle of a partial government shutdown, Speaker Nancy Pelosi was all set to leave on a military plane, on your dime, and embark on a seven-day excursion with other Democratic members of Congress,  said Hannity. That s until President Trump pulled the plug  Keep in mind this letter comes 24-hours after Speaker Pelosi called for the State of the Union to be canceled. She was perfectly happy to take a government-funded intercontinental trip instead of staying in Washington, DC and doing her job,  he added.Watch Hannity s opening monologue above."
HANNITY,https://www.hannity.com/media-room/great-question-trump-asks-why-pelosi-is-still-getting-paid-during-gov-shutdown/,"GREAT QUESTION: Trump Asks Why Pelosi is Still  Getting Paid  During Gov ShutdownPresident Trump took his war-of-words with Speaker Nancy Pelosi to the next level Tuesday; asking why the Democratic leader continues to receive her government salary as thousands of federal workers go without pay. Why is Nancy Pelosi getting paid when people who are working are not?  pondered the president on social media.Why is Nancy Pelosi getting paid when people who are working are not?  Donald J. Trump (@realDonaldTrump) January 15, 2019Pelosi and House Democrats found themselves in hot-water with American workers over the weekend; jetting to a tropical retreat in Puerto Rico as thousands went without pay throughout the country."
HANNITY,https://www.hannity.com/media-room/bad-vacation-trump-slams-top-democrats-for-celebrating-shutdown-in-puerto-rico/,"BAD VACATION: Trump Slams Top Democrats for  Celebrating Shutdown  in Puerto RicoPresident Trump didn t mince words when commenting on the Democrats  recent trip to Puerto Rico Monday; saying he was in the nation s capital  all weekend  while liberal lawmakers were  celebrating  the shutdown on a tropical beach.President Trump:  I ve been here all weekend. A lot of the Democrats were in Puerto Rico celebrating something. I don t know. Maybe they re celebrating the #shutdown.  pic.twitter.com/iZoixGG0Ro  CSPAN (@cspan) January 14, 2019 I ve been here all weekend. A lot of the Democrats were in Puerto Rico celebrating something. I don t know, maybe they re celebrating the shutdown. We have a very big crisis on the border. Everybody knows it, they know it,  said the president. The Republicans are rock solid, we ve got to take care of our border. Many of the people that aren t being paid right now are in total agreement with us,  he added.Watch the President s comments above."
HANNITY,https://www.hannity.com/media-room/sarah-smackdown-huckabee-sanders-roasts-democrats-for-beach-vacation-during-shutdown/,"SARAH SMACKDOWN: Huckabee Sanders ROASTS Democrats for  Beach Vacation  During ShutdownWhite House Press Secretary Sarah Huckabee Sanders unloaded on congressional Democrats over the weekend; blasting the left-wing lawmakers for  partying on the beach  as the federal government shutdown entered its fourth week. Democrats in Congress are so alarmed about federal workers not getting paid they re partying on the beach instead of negotiating a compromise to reopen the government and secure the border,  she posted on social media.Democrats in Congress are so alarmed about federal workers not getting paid they re partying on the beach instead of negotiating a compromise to reopen the government and secure the borderhttps://t.co/zpJypJ2Slq  Sarah Sanders (@PressSec) January 13, 2019Sanders  comments come hours after approximately 30 Democratic members chartered a jet and flew to Puerto Rico to take part in the annual Congressional Hispanic Caucus BOLD PAC gathering.Read the full report at Fox News."
HANNITY,https://www.hannity.com/media-room/pelosi-shutdown-vacation-ok-because-hawaii-is-a-part-of-the-united-states/,"PELOSI: Shutdown Vacation OK Because  Hawaii is a Part of the United States California congresswoman and likely Speaker of the House Nancy Pelosi defended her tropical vacation during the government shutdown this week; saying her Christmas trip was appropriate because Hawaii is technically a part of the United States.Pelosi was speaking with NBC News when she was asked to comment on President Trump s  swipe  about her taking a lavish holiday trip while thousands of federal workers went without pay throughout the country.Nancy Pelosi Defends Vacation During Shutdown: Trump May Not Know  Hawaii is Part of the United States  https://t.co/IiO5LDzEN7 pic.twitter.com/LLd4T0akbE  Mediaite (@Mediaite) January 3, 2019 I observed the Christmas holiday for a few days  and in fact cut in half the time I would have had with my family. It s totally unimportant. The fact is we all stood ready and told our members we have 24 hours  notice to be where we need to be,  said Pelosi. The President may not know this, but Hawaii is part of the United States of America. Maybe he doesn t realize that,  she added."
