"Word","Freq","percent"
"polic",130,29.7482837528604
"famili",3,0.68649885583524
"teacher",115,26.3157894736842
"crimin",4,0.91533180778032
"law",46,10.5263157894737
"right",5,1.1441647597254
"wrong",4,0.91533180778032
"boss",66,15.1029748283753
"dean",4,0.91533180778032
"firefight",1,0.22883295194508
"professor",14,3.20366132723112
"god",6,1.37299771167048
"parent",118,27.0022883295195
"anarchi",8,1.83066361556064
"communiti",1,0.22883295194508
"cop",24,5.49199084668192
"peopl",7,1.60183066361556
"presid",32,7.32265446224256
"rebel",12,2.74599542334096
"revolut",9,2.05949656750572
"manag",9,2.05949656750572
"obedi",13,2.97482837528604
"boyfriend",1,0.22883295194508
"chancellor",1,0.22883295194508
"china",1,0.22883295194508
"communism",1,0.22883295194508
"cuba",1,0.22883295194508
"disrespect",6,1.37299771167048
"germani",1,0.22883295194508
"hierarchi",7,1.60183066361556
"hitler",2,0.45766590389016
"holocaust",1,0.22883295194508
"mother",4,0.91533180778032
"nazi",1,0.22883295194508
"oppress",5,1.1441647597254
"reich",1,0.22883295194508
"romania",1,0.22883295194508
"russia",2,0.45766590389016
"state",1,0.22883295194508
"tank",1,0.22883295194508
"third",1,0.22883295194508
"ukrain",1,0.22883295194508
"unit",1,0.22883295194508
"dictat",8,1.83066361556064
"spi",4,0.91533180778032
"thief",1,0.22883295194508
"rule",41,9.38215102974828
"import",5,1.1441647597254
"power",65,14.8741418764302
"doctor",1,0.22883295194508
"elder",22,5.03432494279176
"older",11,2.51716247139588
"sibl",6,1.37299771167048
"experi",3,0.68649885583524
"scienc",1,0.22883295194508
"water",1,0.22883295194508
"man",5,1.1441647597254
"obey",6,1.37299771167048
"control",29,6.63615560640732
"offic",9,2.05949656750572
"principl",11,2.51716247139588
"follow",13,2.97482837528604
"servant",3,0.68649885583524
"order",14,3.20366132723112
"princip",16,3.66132723112128
"valu",3,0.68649885583524
"abov",6,1.37299771167048
"destruct",6,1.37299771167048
"higher",10,2.2883295194508
"low",1,0.22883295194508
"overthrow",19,4.34782608695652
"standard",1,0.22883295194508
"respect",36,8.23798627002288
"arrest",2,0.45766590389016
"court",4,0.91533180778032
"intimid",2,0.45766590389016
"jail",8,1.83066361556064
"govern",49,11.2128146453089
"policeman",1,0.22883295194508
"prison",3,0.68649885583524
"punish",10,2.2883295194508
"scare",3,0.68649885583524
"strict",9,2.05949656750572
"timid",1,0.22883295194508
"weak",7,1.60183066361556
"educ",4,0.91533180778032
"submiss",13,2.97482837528604
"command",12,2.74599542334096
"listen",11,2.51716247139588
"watch",5,1.1441647597254
"citizen",1,0.22883295194508
"overhead",1,0.22883295194508
"child",3,0.68649885583524
"student",8,1.83066361556064
"beneath",1,0.22883295194508
"dissent",1,0.22883295194508
"stern",3,0.68649885583524
"submit",1,0.22883295194508
"terrifi",1,0.22883295194508
"underwat",1,0.22883295194508
"ruler",6,1.37299771167048
"inferior",2,0.45766590389016
"superior",5,1.1441647597254
"militari",18,4.11899313501144
"differ",3,0.68649885583524
"fun",1,0.22883295194508
"pleas",1,0.22883295194508
"tiresom",1,0.22883295194508
"unaccept",1,0.22883295194508
"unnecessari",1,0.22883295194508
"scari",3,0.68649885583524
"secur",1,0.22883295194508
"troubl",4,0.91533180778032
"dog",3,0.68649885583524
"king",8,1.83066361556064
"owner",2,0.45766590389016
"peasant",2,0.45766590389016
"queen",4,0.91533180778032
"coach",7,1.60183066361556
"job",3,0.68649885583524
"peer",2,0.45766590389016
"movi",1,0.22883295194508
"school",12,2.74599542334096
"boy",2,0.45766590389016
"leader",42,9.61098398169336
"scout",2,0.45766590389016
"ceo",2,0.45766590389016
"slave",2,0.45766590389016
"babysitt",5,1.1441647597254
"grey",2,0.45766590389016
"shade",2,0.45766590389016
"children",3,0.68649885583524
"crime",2,0.45766590389016
"pupil",1,0.22883295194508
"teen",1,0.22883295194508
"younger",1,0.22883295194508
"brutal",4,0.91533180778032
"head",4,0.91533180778032
"lie",3,0.68649885583524
"poor",1,0.22883295194508
"strength",3,0.68649885583524
"strong",7,1.60183066361556
"use",1,0.22883295194508
"abus",3,0.68649885583524
"unfair",4,0.91533180778032
"dont",1,0.22883295194508
"know",2,0.45766590389016
"mean",2,0.45766590389016
"subvers",12,2.74599542334096
"supervisor",10,2.2883295194508
"dirti",1,0.22883295194508
"untrustworthi",1,0.22883295194508
"adult",19,4.34782608695652
"money",2,0.45766590389016
"rank",6,1.37299771167048
"author",16,3.66132723112128
"chang",12,2.74599542334096
"figur",2,0.45766590389016
"forc",6,1.37299771167048
"person",2,0.45766590389016
"structur",2,0.45766590389016
"contract",1,0.22883295194508
"social",4,0.91533180778032
"armi",3,0.68649885583524
"general",1,0.22883295194508
"sergeant",1,0.22883295194508
"sir",1,0.22883295194508
"anger",2,0.45766590389016
"coup",6,1.37299771167048
"uproar",1,0.22883295194508
"inequ",1,0.22883295194508
"leadership",10,2.2883295194508
"rebellion",10,2.2883295194508
"symbol",1,0.22883295194508
"policemen",2,0.45766590389016
"high",2,0.45766590389016
"obsolet",1,0.22883295194508
"profession",2,0.45766590389016
"fuck",1,0.22883295194508
"bossi",1,0.22883295194508
"guy",1,0.22883295194508
"rich",4,0.91533180778032
"fierc",1,0.22883295194508
"undermin",3,0.68649885583524
"dictatorship",1,0.22883295194508
"evil",3,0.68649885583524
"harm",1,0.22883295194508
"overpow",1,0.22883295194508
"independ",2,0.45766590389016
"loud",3,0.68649885583524
"reform",3,0.68649885583524
"shi",1,0.22883295194508
"group",2,0.45766590389016
"life",1,0.22883295194508
"war",2,0.45766590389016
"work",7,1.60183066361556
"democraci",3,0.68649885583524
"minist",1,0.22883295194508
"prime",1,0.22883295194508
"republ",2,0.45766590389016
"contradictori",1,0.22883295194508
"revers",2,0.45766590389016
"administr",3,0.68649885583524
"freedom",1,0.22883295194508
"riot",7,1.60183066361556
"authorityboss",1,0.22883295194508
"charg",21,4.80549199084668
"stronger",2,0.45766590389016
"subversiontransform",1,0.22883295194508
"transfer",1,0.22883295194508
"fear",1,0.22883295194508
"protect",4,0.91533180778032
"age",1,0.22883295194508
"father",5,1.1441647597254
"maker",1,0.22883295194508
"captain",3,0.68649885583524
"congress",2,0.45766590389016
"death",1,0.22883295194508
"exampl",2,0.45766590389016
"fail",1,0.22883295194508
"hurt",1,0.22883295194508
"monarch",2,0.45766590389016
"usa",1,0.22883295194508
"danger",2,0.45766590389016
"necessari",1,0.22883295194508
"orwellian",1,0.22883295194508
"outlaw",1,0.22883295194508
"radic",1,0.22883295194508
"defeat",3,0.68649885583524
"lose",1,0.22883295194508
"top",1,0.22883295194508
"employe",3,0.68649885583524
"better",1,0.22883295194508
"corrupt",6,1.37299771167048
"divis",1,0.22883295194508
"hidden",1,0.22883295194508
"lethal",1,0.22883295194508
"nope",1,0.22883295194508
"stealthi",1,0.22883295194508
"hard",2,0.45766590389016
"overbear",2,0.45766590389016
"grown",1,0.22883295194508
"complianc",1,0.22883295194508
"wise",2,0.45766590389016
"bad",5,1.1441647597254
"confid",3,0.68649885583524
"determin",1,0.22883295194508
"distrust",1,0.22883295194508
"trustworthi",1,0.22883295194508
"call",1,0.22883295194508
"shot",1,0.22883295194508
"keeper",1,0.22883295194508
"peac",1,0.22883295194508
"loyalti",1,0.22883295194508
"repress",1,0.22883295194508
"disciplinarian",1,0.22883295194508
"kid",3,0.68649885583524
"big",5,1.1441647597254
"brother",3,0.68649885583524
"disobedi",4,0.91533180778032
"greater",1,0.22883295194508
"selfish",1,0.22883295194508
"incharg",3,0.68649885583524
"overs",1,0.22883295194508
"supervis",3,0.68649885583524
"politician",2,0.45766590389016
"justic",3,0.68649885583524
"badg",2,0.45766590389016
"blue",1,0.22883295194508
"pain",1,0.22883295194508
"model",1,0.22883295194508
"respons",7,1.60183066361556
"role",1,0.22883295194508
"setter",1,0.22883295194508
"trend",1,0.22883295194508
"judg",9,2.05949656750572
"priest",1,0.22883295194508
"domin",9,2.05949656750572
"lack",2,0.45766590389016
"posit",4,0.91533180778032
"status",1,0.22883295194508
"voic",2,0.45766590389016
"mistrust",1,0.22883295194508
"rage",1,0.22883295194508
"great",1,0.22883295194508
"nice",1,0.22883295194508
"old",5,1.1441647597254
"polit",4,0.91533180778032
"protest",3,0.68649885583524
"attent",2,0.45766590389016
"denial",2,0.45766590389016
"ignor",1,0.22883295194508
"corpor",1,0.22883295194508
"decept",1,0.22883295194508
"institut",1,0.22883295194508
"juri",1,0.22883295194508
"senior",1,0.22883295194508
"statut",1,0.22883295194508
"trick",1,0.22883295194508
"aggress",1,0.22883295194508
"issu",1,0.22883295194508
"opposit",1,0.22883295194508
"helper",1,0.22883295194508
"disobey",2,0.45766590389016
"elect",1,0.22883295194508
"object",1,0.22883295194508
"android",1,0.22883295194508
"contradict",4,0.91533180778032
"fire",1,0.22883295194508
"moral",2,0.45766590389016
"subordin",2,0.45766590389016
"experienc",2,0.45766590389016
"smart",1,0.22883295194508
"tall",2,0.45766590389016
"humil",1,0.22883295194508
"enforc",6,1.37299771167048
"enslav",1,0.22883295194508
"free",2,0.45766590389016
"nothing",1,0.22883295194508
"book",1,0.22883295194508
"dad",5,1.1441647597254
"mom",4,0.91533180778032
"intellig",1,0.22883295194508
"knowledg",2,0.45766590389016
"outsid",1,0.22883295194508
"pushov",1,0.22883295194508
"conform",3,0.68649885583524
"wiser",1,0.22883295194508
"sad",1,0.22883295194508
"terrorist",1,0.22883295194508
"direct",2,0.45766590389016
"firm",2,0.45766590389016
"process",1,0.22883295194508
"transform",4,0.91533180778032
"dislik",1,0.22883295194508
"purpos",1,0.22883295194508
"turn",1,0.22883295194508
"peoplewithswag",1,0.22883295194508
"tutor",1,0.22883295194508
"bibl",2,0.45766590389016
"ethic",1,0.22883295194508
"forev",1,0.22883295194508
"self",1,0.22883295194508
"theolog",1,0.22883295194508
"ultim",1,0.22883295194508
"rude",1,0.22883295194508
"teenag",1,0.22883295194508
"attack",1,0.22883295194508
"dominatrix",1,0.22883295194508
"anim",1,0.22883295194508
"farm",1,0.22883295194508
"premedit",1,0.22883295194508
"disrupt",6,1.37299771167048
"interrupt",1,0.22883295194508
"magistr",1,0.22883295194508
"sabotag",5,1.1441647597254
"disciplin",2,0.45766590389016
"deetat",2,0.45766590389016
"replac",2,0.45766590389016
"snake",1,0.22883295194508
"unhappi",2,0.45766590389016
"revolt",2,0.45766590389016
"care",5,1.1441647597254
"huge",1,0.22883295194508
"yell",1,0.22883295194508
"arrow",1,0.22883295194508
"detect",1,0.22883295194508
"green",1,0.22883295194508
"annoy",3,0.68649885583524
"destroy",1,0.22883295194508
"need",2,0.45766590389016
"time",3,0.68649885583524
"maintain",1,0.22883295194508
"uneduc",1,0.22883295194508
"unprofession",1,0.22883295194508
"untradit",1,0.22883295194508
"question",1,0.22883295194508
"wife",1,0.22883295194508
"peon",1,0.22883295194508
"runt",1,0.22883295194508
"contain",1,0.22883295194508
"back",1,0.22883295194508
"talk",1,0.22883295194508
"gang",1,0.22883295194508
"hoodlum",1,0.22883295194508
"reject",1,0.22883295194508
"relev",1,0.22883295194508
"refug",1,0.22883295194508
"honor",1,0.22883295194508
"tear",1,0.22883295194508
"bdsm",3,0.68649885583524
"capit",1,0.22883295194508
"dogma",1,0.22883295194508
"dollarslaveri",1,0.22883295194508
"oligarchi",1,0.22883295194508
"religi",1,0.22883295194508
"influenc",1,0.22883295194508
"punk",1,0.22883295194508
"societi",2,0.45766590389016
"stabil",1,0.22883295194508
"advantag",1,0.22883295194508
"privileg",1,0.22883295194508
"withdraw",2,0.45766590389016
"girlfriend",1,0.22883295194508
"antonym",1,0.22883295194508
"pedestrian",1,0.22883295194508
"women",1,0.22883295194508
"decis",2,0.45766590389016
