"Word","Freq","percent"
"happen",82,22.2826086956522
"includ",21,5.70652173913043
"innoc",95,25.8152173913043
"input",2,0.543478260869565
"investig",8,2.17391304347826
"mayb",14,3.80434782608696
"sever",11,2.98913043478261
"terribl",21,5.70652173913043
"terrorist",6,1.6304347826087
"thing",188,51.0869565217391
"thought",30,8.15217391304348
"thousand",10,2.71739130434783
"tortur",2,0.543478260869565
"unpunish",4,1.08695652173913
"wait",17,4.6195652173913
"abl",64,17.3913043478261
"allow",90,24.4565217391304
"becaus",308,83.695652173913
"can",247,67.1195652173913
"danger",39,10.5978260869565
"doe",83,22.554347826087
"kill",101,27.445652173913
"mani",180,48.9130434782609
"onc",24,6.52173913043478
"side",27,7.33695652173913
"still",73,19.8369565217391
"way",176,47.8260869565217
"whi",112,30.4347826086957
"befor",59,16.0326086956522
"civilian",28,7.60869565217391
"especi",40,10.8695652173913
"except",6,1.6304347826087
"fix",16,4.34782608695652
"focus",15,4.07608695652174
"interfer",7,1.90217391304348
"leader",47,12.7717391304348
"lot",42,11.4130434782609
"period",4,1.08695652173913
"polit",26,7.06521739130435
"riot",1,0.271739130434783
"see",112,30.4347826086957
"shouldnt",36,9.78260869565217
"start",41,11.1413043478261
"unarm",1,0.271739130434783
"america",48,13.0434782608696
"bomb",14,3.80434782608696
"defens",6,1.6304347826087
"fair",17,4.6195652173913
"hypocrit",3,0.815217391304348
"mean",50,13.5869565217391
"nuclear",13,3.53260869565217
"ourselv",17,4.6195652173913
"protect",56,15.2173913043478
"well",75,20.3804347826087
"action",112,30.4347826086957
"deserv",19,5.16304347826087
"moral",31,8.42391304347826
"show",29,7.8804347826087
"trustworthi",2,0.543478260869565
"warfar",42,11.4130434782609
"wrong",118,32.0652173913043
"amount",28,7.60869565217391
"ani",120,32.6086956521739
"best",44,11.9565217391304
"cant",47,12.7717391304348
"constant",11,2.98913043478261
"deal",44,11.9565217391304
"decis",48,13.0434782608696
"direct",24,6.52173913043478
"exact",8,2.17391304347826
"extrem",18,4.89130434782609
"fight",26,7.06521739130435
"gave",7,1.90217391304348
"god",55,14.945652173913
"hatr",2,0.543478260869565
"inact",2,0.543478260869565
"land",7,1.90217391304348
"name",8,2.17391304347826
"onli",115,31.25
"plenti",4,1.08695652173913
"say",102,27.7173913043478
"shock",2,0.543478260869565
"toward",33,8.96739130434783
"wasnt",9,2.44565217391304
"without",51,13.8586956521739
"afraid",6,1.6304347826087
"big",35,9.51086956521739
"care",73,19.8369565217391
"citizen",31,8.42391304347826
"consid",36,9.78260869565217
"easili",6,1.6304347826087
"first",52,14.1304347826087
"instig",1,0.271739130434783
"never",50,13.5869565217391
"point",53,14.4021739130435
"ridicul",19,5.16304347826087
"shown",5,1.35869565217391
"threat",24,6.52173913043478
"view",49,13.3152173913043
"approach",11,2.98913043478261
"asham",5,1.35869565217391
"clear",17,4.6195652173913
"hear",20,5.43478260869565
"horribl",30,8.15217391304348
"news",16,4.34782608695652
"noth",28,7.60869565217391
"pregnant",50,13.5869565217391
"women",92,25
"avail",9,2.44565217391304
"either",22,5.97826086956522
"read",12,3.26086956521739
"strike",9,2.44565217391304
"upset",6,1.6304347826087
"alli",16,4.34782608695652
"alway",43,11.6847826086957
"back",34,9.23913043478261
"develop",15,4.07608695652174
"friend",28,7.60869565217391
"hand",22,5.97826086956522
"head",4,1.08695652173913
"matter",61,16.5760869565217
"seen",8,2.17391304347826
"serious",17,4.6195652173913
"sit",14,3.80434782608696
"speech",4,1.08695652173913
"spin",3,0.815217391304348
"stronger",2,0.543478260869565
"throw",20,5.43478260869565
"turn",16,4.34782608695652
"upper",1,0.271739130434783
"watch",11,2.98913043478261
"absolut",24,6.52173913043478
"accept",36,9.78260869565217
"bare",1,0.271739130434783
"case",47,12.7717391304348
"crazi",3,0.815217391304348
"die",30,8.15217391304348
"disagr",2,0.543478260869565
"everi",58,15.7608695652174
"figur",5,1.35869565217391
"lesser",2,0.543478260869565
"mere",2,0.543478260869565
"nobodi",8,2.17391304347826
"possibl",44,11.9565217391304
"stake",3,0.815217391304348
"step",43,11.6847826086957
"unaccept",5,1.35869565217391
"ww2",2,0.543478260869565
"alreadi",30,8.15217391304348
"ask",27,7.33695652173913
"attach",3,0.815217391304348
"attempt",13,3.53260869565217
"avoid",16,4.34782608695652
"busi",31,8.42391304347826
"damascus",1,0.271739130434783
"keep",56,15.2173913043478
"last",22,5.97826086956522
"life",162,44.0217391304348
"live",154,41.8478260869565
"normal",18,4.89130434782609
"nose",6,1.6304347826087
"offer",10,2.71739130434783
"resort",2,0.543478260869565
"sooner",5,1.35869565217391
"string",1,0.271739130434783
"wors",15,4.07608695652174
"wouldnt",21,5.70652173913043
"brutal",2,0.543478260869565
"gotten",10,2.71739130434783
"murder",30,8.15217391304348
"pay",18,4.89130434782609
"seem",57,15.4891304347826
"spread",6,1.6304347826087
"tend",11,2.98913043478261
"troubl",2,0.543478260869565
"unneed",2,0.543478260869565
"anymor",9,2.44565217391304
"area",21,5.70652173913043
"correct",11,2.98913043478261
"find",35,9.51086956521739
"form",20,5.43478260869565
"frequent",2,0.543478260869565
"gas",13,3.53260869565217
"hometown",2,0.543478260869565
"horrif",8,2.17391304347826
"imagin",12,3.26086956521739
"larg",25,6.79347826086956
"lethal",1,0.271739130434783
"ordeal",3,0.815217391304348
"persist",1,0.271739130434783
"prevent",20,5.43478260869565
"produc",9,2.44565217391304
"quit",8,2.17391304347826
"rebut",1,0.271739130434783
"shape",5,1.35869565217391
"smog",4,1.08695652173913
"store",2,0.543478260869565
"taken",36,9.78260869565217
"toler",5,1.35869565217391
"visit",2,0.543478260869565
"walk",4,1.08695652173913
"attent",16,4.34782608695652
"billion",4,1.08695652173913
"credibl",2,0.543478260869565
"debt",11,2.98913043478261
"enough",51,13.8586956521739
"equalityour",1,0.271739130434783
"feel",210,57.0652173913043
"foremost",2,0.543478260869565
"honest",22,5.97826086956522
"interven",22,5.97826086956522
"peac",8,2.17391304347826
"person",136,36.9565217391304
"requir",14,3.80434782608696
"ruin",5,1.35869565217391
"someday",1,0.271739130434783
"spend",16,4.34782608695652
"agreement",9,2.44565217391304
"anyth",36,9.78260869565217
"consequ",26,7.06521739130435
"kind",23,6.25
"mutual",1,0.271739130434783
"rule",20,5.43478260869565
"whatsoev",4,1.08695652173913
"away",35,9.51086956521739
"concern",37,10.054347826087
"confisc",1,0.271739130434783
"happi",54,14.6739130434783
"jump",8,2.17391304347826
"met",1,0.271739130434783
"though",51,13.8586956521739
"weaponshowev",1,0.271739130434783
"whatev",25,6.79347826086956
"accomplish",3,0.815217391304348
"act",48,13.0434782608696
"bad",42,11.4130434782609
"bashar",4,1.08695652173913
"behalf",5,1.35869565217391
"isnt",40,10.8695652173913
"justifi",10,2.71739130434783
"power",51,13.8586956521739
"regardless",10,2.71739130434783
"rush",3,0.815217391304348
"strategi",5,1.35869565217391
"support",51,13.8586956521739
"syrian",66,17.9347826086957
"abort",246,66.8478260869565
"decid",31,8.42391304347826
"illegalmani",1,0.271739130434783
"jail",4,1.08695652173913
"kid",30,8.15217391304348
"law",49,13.3152173913043
"mind",19,5.16304347826087
"minor",4,1.08695652173913
"put",67,18.2065217391304
"sex",119,32.3369565217391
"simpl",22,5.97826086956522
"admir",2,0.543478260869565
"bring",18,4.89130434782609
"differ",71,19.2934782608696
"divers",3,0.815217391304348
"full",9,2.44565217391304
"question",13,3.53260869565217
"selfish",8,2.17391304347826
"topic",33,8.96739130434783
"arent",14,3.80434782608696
"around",47,12.7717391304348
"battl",2,0.543478260869565
"deep",2,0.543478260869565
"easi",22,5.97826086956522
"enemi",4,1.08695652173913
"next",11,2.98913043478261
"obvious",25,6.79347826086956
"opinion",46,12.5
"outsid",13,3.53260869565217
"rather",15,4.07608695652174
"simpli",30,8.15217391304348
"strong",27,7.33695652173913
"suck",2,0.543478260869565
"worri",24,6.52173913043478
"wow",4,1.08695652173913
"border",4,1.08695652173913
"group",10,2.71739130434783
"import",97,26.3586956521739
"insid",11,2.98913043478261
"punish",25,6.79347826086956
"uneth",5,1.35869565217391
"247",1,0.271739130434783
"babysitt",1,0.271739130434783
"bother",5,1.35869565217391
"chang",44,11.9565217391304
"cours",18,4.89130434782609
"day",26,7.06521739130435
"death",23,6.25
"itselfif",1,0.271739130434783
"logic",5,1.35869565217391
"reason",135,36.6847826086957
"singl",19,5.16304347826087
"sometim",16,4.34782608695652
"understand",63,17.1195652173913
"unless",17,4.6195652173913
"abid",7,1.90217391304348
"east",3,0.815217391304348
"inhuman",13,3.53260869565217
"intern",23,6.25
"middl",8,2.17391304347826
"shouldv",1,0.271739130434783
"treat",20,5.43478260869565
"vietnam",1,0.271739130434783
"violat",12,3.26086956521739
"affect",27,7.33695652173913
"blame",7,1.90217391304348
"choic",65,17.6630434782609
"gonna",1,0.271739130434783
"helpth",1,0.271739130434783
"job",21,5.70652173913043
"two",44,11.9565217391304
"yes",10,2.71739130434783
"address",3,0.815217391304348
"author",9,2.44565217391304
"convinc",2,0.543478260869565
"fulli",14,3.80434782608696
"govern",155,42.1195652173913
"hundr",8,2.17391304347826
"interest",20,5.43478260869565
"issu",125,33.9673913043478
"mccain",13,3.53260869565217
"must",42,11.4130434782609
"percent",4,1.08695652173913
"senat",5,1.35869565217391
"statement",6,1.6304347826087
"stop",68,18.4782608695652
"valid",2,0.543478260869565
"abus",7,1.90217391304348
"aliv",19,5.16304347826087
"anger",4,1.08695652173913
"anyway",10,2.71739130434783
"becom",58,15.7608695652174
"bodi",31,8.42391304347826
"born",19,5.16304347826087
"burden",1,0.271739130434783
"carri",13,3.53260869565217
"cathol",10,2.71739130434783
"child",131,35.5978260869565
"consider",5,1.35869565217391
"control",36,9.78260869565217
"cruel",12,3.26086956521739
"despit",4,1.08695652173913
"disregard",5,1.35869565217391
"effect",40,10.8695652173913
"emot",11,2.98913043478261
"exampl",29,7.8804347826087
"fat",3,0.815217391304348
"fetus",15,4.07608695652174
"forc",66,17.9347826086957
"hate",20,5.43478260869565
"heavi",1,0.271739130434783
"incred",6,1.6304347826087
"inform",11,2.98913043478261
"legal",36,9.78260869565217
"love",99,26.9021739130435
"might",27,7.33695652173913
"mother",41,11.1413043478261
"ninemonth",1,0.271739130434783
"occur",12,3.26086956521739
"onesid",1,0.271739130434783
"physic",8,2.17391304347826
"pregnanc",48,13.0434782608696
"present",11,2.98913043478261
"process",20,5.43478260869565
"rape",52,14.1304347826087
"readi",9,2.44565217391304
"remain",5,1.35869565217391
"remind",10,2.71739130434783
"school",19,5.16304347826087
"spurn",1,0.271739130434783
"subject",22,5.97826086956522
"tell",28,7.60869565217391
"took",10,2.71739130434783
"trauma",1,0.271739130434783
"unwant",9,2.44565217391304
"went",10,2.71739130434783
"woman",86,23.3695652173913
"21st",2,0.543478260869565
"abil",9,2.44565217391304
"brain",3,0.815217391304348
"centuri",2,0.543478260869565
"els",30,8.15217391304348
"era",2,0.543478260869565
"goe",20,5.43478260869565
"guilti",6,1.6304347826087
"howev",87,23.6413043478261
"man",63,17.1195652173913
"turmoil",1,0.271739130434783
"astonish",1,0.271739130434783
"dead",9,2.44565217391304
"found",19,5.16304347826087
"gone",3,0.815217391304348
"heard",9,2.44565217391304
"now",62,16.8478260869565
"save",26,7.06521739130435
"sens",12,3.26086956521739
"everyth",26,7.06521739130435
"oversea",1,0.271739130434783
"straighten",2,0.543478260869565
"alon",17,4.6195652173913
"chao",3,0.815217391304348
"eye",13,3.53260869565217
"famili",37,10.054347826087
"guy",8,2.17391304347826
"injur",6,1.6304347826087
"nice",3,0.815217391304348
"pointless",4,1.08695652173913
"respons",59,16.0326086956522
"safe",16,4.34782608695652
"somebodi",7,1.90217391304348
"stupid",4,1.08695652173913
"conflict",38,10.3260869565217
"disturb",5,1.35869565217391
"given",16,4.34782608695652
"judg",23,6.25
"negat",14,3.80434782608696
"page",3,0.815217391304348
"previous",2,0.543478260869565
"said",37,10.054347826087
"calm",1,0.271739130434783
"immedi",11,2.98913043478261
"outrag",1,0.271739130434783
"quiet",1,0.271739130434783
"themselv",28,7.60869565217391
"yet",14,3.80434782608696
"benefit",16,4.34782608695652
"counti",2,0.543478260869565
"damag",17,4.6195652173913
"intervent",15,4.07608695652174
"neighbor",9,2.44565217391304
"oppos",12,3.26086956521739
"part",34,9.23913043478261
"resourc",31,8.42391304347826
"risk",24,6.52173913043478
"stay",15,4.07608695652174
"actual",25,6.79347826086956
"assad",25,6.79347826086956
"enter",6,1.6304347826087
"evid",10,2.71739130434783
"excus",10,2.71739130434783
"global",11,2.98913043478261
"iran",5,1.35869565217391
"militari",33,8.96739130434783
"region",7,1.90217391304348
"truth",2,0.543478260869565
"1200",5,1.35869565217391
"beaten",1,0.271739130434783
"box",2,0.543478260869565
"charact",7,1.90217391304348
"close",12,3.26086956521739
"counter",3,0.815217391304348
"free",21,5.70652173913043
"hors",1,0.271739130434783
"marijuana",1,0.271739130434783
"mark",1,0.271739130434783
"marriag",213,57.8804347826087
"passion",2,0.543478260869565
"religi",65,17.6630434782609
"samesex",113,30.7065217391304
"sorri",2,0.543478260869565
"special",3,0.815217391304348
"text",2,0.543478260869565
"write",6,1.6304347826087
"although",37,10.054347826087
"appal",6,1.6304347826087
"atroci",1,0.271739130434783
"capabl",5,1.35869565217391
"desir",9,2.44565217391304
"hurt",31,8.42391304347826
"misplac",1,0.271739130434783
"averag",2,0.543478260869565
"ban",9,2.44565217391304
"end",39,10.5978260869565
"enforc",9,2.44565217391304
"explain",5,1.35869565217391
"norm",6,1.6304347826087
"okay",38,10.3260869565217
"sound",12,3.26086956521739
"beyond",4,1.08695652173913
"brought",7,1.90217391304348
"ever",25,6.79347826086956
"fare",1,0.271739130434783
"forget",5,1.35869565217391
"fundament",1,0.271739130434783
"general",10,2.71739130434783
"golden",1,0.271739130434783
"known",4,1.08695652173913
"level",7,1.90217391304348
"lose",11,2.98913043478261
"new",24,6.52173913043478
"provid",25,6.79347826086956
"standard",5,1.35869565217391
"taught",13,3.53260869565217
"teach",14,3.80434782608696
"terrifi",1,0.271739130434783
"upon",31,8.42391304347826
"combat",3,0.815217391304348
"destruct",10,2.71739130434783
"everyon",97,26.3586956521739
"frighten",1,0.271739130434783
"mass",8,2.17391304347826
"terror",5,1.35869565217391
"type",30,8.15217391304348
"usual",8,2.17391304347826
"1000",2,0.543478260869565
"jimmi",4,1.08695652173913
"couldnt",8,2.17391304347826
"cross",14,3.80434782608696
"deliber",2,0.543478260869565
"line",35,9.51086956521739
"order",17,4.6195652173913
"respect",20,5.43478260869565
"worst",2,0.543478260869565
"besid",8,2.17391304347826
"dramat",2,0.543478260869565
"fellow",4,1.08695652173913
"inappropri",2,0.543478260869565
"negoti",3,0.815217391304348
"perspect",6,1.6304347826087
"send",13,3.53260869565217
"soldier",5,1.35869565217391
"surround",7,1.90217391304348
"troop",13,3.53260869565217
"creat",39,10.5978260869565
"crime",15,4.07608695652174
"deplor",1,0.271739130434783
"etc",10,2.71739130434783
"giant",1,0.271739130434783
"late",2,0.543478260869565
"manufactur",3,0.815217391304348
"purchas",3,0.815217391304348
"resolv",4,1.08695652173913
"scare",5,1.35869565217391
"treati",3,0.815217391304348
"watchdog",3,0.815217391304348
"ww1",1,0.271739130434783
"year",35,9.51086956521739
"adequ",3,0.815217391304348
"far",26,7.06521739130435
"permit",1,0.271739130434783
"worldwid",2,0.543478260869565
"accident",2,0.543478260869565
"five",2,0.543478260869565
"forward",4,1.08695652173913
"health",26,7.06521739130435
"hit",2,0.543478260869565
"longer",6,1.6304347826087
"minut",1,0.271739130434783
"relat",19,5.16304347826087
"section",2,0.543478260869565
"skip",1,0.271739130434783
"talk",18,4.89130434782609
"total",5,1.35869565217391
"ware",1,0.271739130434783
"andor",7,1.90217391304348
"militaryarmi",1,0.271739130434783
"outcom",5,1.35869565217391
"regul",45,12.2282608695652
"surpris",11,2.98913043478261
"abov",5,1.35869565217391
"deem",3,0.815217391304348
"disobey",2,0.543478260869565
"ensur",12,3.26086956521739
"men",22,5.97826086956522
"signal",1,0.271739130434783
"broken",4,1.08695652173913
"chaotic",2,0.543478260869565
"declar",3,0.815217391304348
"hes",1,0.271739130434783
"knew",5,1.35869565217391
"littl",26,7.06521739130435
"offici",7,1.90217391304348
"potenti",9,2.44565217391304
"semi",1,0.271739130434783
"unti",1,0.271739130434783
"werent",10,2.71739130434783
"contact",1,0.271739130434783
"hesit",3,0.815217391304348
"inexact",1,0.271739130434783
"infiltr",2,0.543478260869565
"intent",5,1.35869565217391
"perhap",10,2.71739130434783
"research",15,4.07608695652174
"spent",3,0.815217391304348
"status",4,1.08695652173913
"storm",1,0.271739130434783
"suffici",1,0.271739130434783
"superpow",3,0.815217391304348
"ten",3,0.815217391304348
"unawar",1,0.271739130434783
"wholeheart",3,0.815217391304348
"bunch",4,1.08695652173913
"colleg",4,1.08695652173913
"crap",1,0.271739130434783
"dirti",7,1.90217391304348
"earth",78,21.195652173913
"recycl",167,45.3804347826087
"run",25,6.79347826086956
"street",5,1.35869565217391
"trash",35,9.51086956521739
"articl",14,3.80434782608696
"bush",12,3.26086956521739
"behav",2,0.543478260869565
"immor",8,2.17391304347826
"impact",15,4.07608695652174
"insecur",1,0.271739130434783
"light",15,4.07608695652174
"promot",7,1.90217391304348
"safeti",11,2.98913043478261
"air",23,6.25
"armi",2,0.543478260869565
"construct",3,0.815217391304348
"corp",1,0.271739130434783
"faith",4,1.08695652173913
"greatest",3,0.815217391304348
"hypothet",1,0.271739130434783
"marin",1,0.271739130434783
"media",5,1.35869565217391
"move",18,4.89130434782609
"navi",1,0.271739130434783
"silli",4,1.08695652173913
"threaten",7,1.90217391304348
"wage",1,0.271739130434783
"wwiii",3,0.815217391304348
"assist",6,1.6304347826087
"equip",2,0.543478260869565
"perfect",7,1.90217391304348
"request",2,0.543478260869565
"babi",112,30.4347826086957
"belief",33,8.96739130434783
"benefici",6,1.6304347826087
"concept",21,5.70652173913043
"femal",7,1.90217391304348
"heartbeat",4,1.08695652173913
"imparti",1,0.271739130434783
"less",21,5.70652173913043
"medic",12,3.26086956521739
"proper",11,2.98913043478261
"rude",4,1.08695652173913
"shove",2,0.543478260869565
"sticki",2,0.543478260869565
"throat",2,0.543478260869565
"vari",3,0.815217391304348
"viewpoint",3,0.815217391304348
"whether",40,10.8695652173913
"achiev",3,0.815217391304348
"glad",4,1.08695652173913
"receiv",6,1.6304347826087
"tough",6,1.6304347826087
"violenc",9,2.44565217391304
"approv",4,1.08695652173913
"defin",6,1.6304347826087
"divin",2,0.543478260869565
"energi",90,24.4565217391304
"franci",1,0.271739130434783
"gain",9,2.44565217391304
"judgment",7,1.90217391304348
"main",22,5.97826086956522
"pope",4,1.08695652173913
"retali",3,0.815217391304348
"afghanistan",5,1.35869565217391
"american",31,8.42391304347826
"barbar",1,0.271739130434783
"blood",3,0.815217391304348
"coward",1,0.271739130434783
"disrespect",2,0.543478260869565
"iraq",17,4.6195652173913
"launch",2,0.543478260869565
"personnel",1,0.271739130434783
"recent",8,2.17391304347826
"return",4,1.08695652173913
"riski",1,0.271739130434783
"shed",1,0.271739130434783
"slaughter",4,1.08695652173913
"thrown",4,1.08695652173913
"touch",1,0.271739130434783
"educ",15,4.07608695652174
"fine",14,3.80434782608696
"former",7,1.90217391304348
"may",70,19.0217391304348
"overboard",3,0.815217391304348
"plan",19,5.16304347826087
"real",12,3.26086956521739
"saw",5,1.35869565217391
"somewhat",5,1.35869565217391
"apart",5,1.35869565217391
"barack",2,0.543478260869565
"blow",2,0.543478260869565
"cost",15,4.07608695652174
"devast",5,1.35869565217391
"experienc",6,1.6304347826087
"game",6,1.6304347826087
"ignor",11,2.98913043478261
"relationship",29,7.8804347826087
"secur",10,2.71739130434783
"sudden",1,0.271739130434783
"tear",1,0.271739130434783
"sinc",30,8.15217391304348
"theyll",1,0.271739130434783
"tipto",1,0.271739130434783
"work",24,6.52173913043478
"belong",6,1.6304347826087
"condit",11,2.98913043478261
"cruelti",1,0.271739130434783
"demand",5,1.35869565217391
"essenti",4,1.08695652173913
"often",19,5.16304347826087
"prowar",1,0.271739130434783
"strength",6,1.6304347826087
"bulli",3,0.815217391304348
"certain",23,6.25
"destroy",18,4.89130434782609
"frustrat",2,0.543478260869565
"honesti",2,0.543478260869565
"ideal",3,0.815217391304348
"onto",4,1.08695652173913
"stick",9,2.44565217391304
"tire",2,0.543478260869565
"fit",6,1.6304347826087
"hostil",2,0.543478260869565
"john",4,1.08695652173913
"massacr",1,0.271739130434783
"necessari",20,5.43478260869565
"overthrown",1,0.271739130434783
"red",21,5.70652173913043
"sicken",4,1.08695652173913
"takeov",1,0.271739130434783
"trust",2,0.543478260869565
"accord",8,2.17391304347826
"drastic",5,1.35869565217391
"drop",5,1.35869565217391
"japan",2,0.543478260869565
"nuke",1,0.271739130434783
"overreact",1,0.271739130434783
"small",15,4.07608695652174
"surviv",13,3.53260869565217
"twice",1,0.271739130434783
"word",16,4.34782608695652
"100",4,1.08695652173913
"aloud",2,0.543478260869565
"tragic",3,0.815217391304348
"balanc",6,1.6304347826087
"bottl",9,2.44565217391304
"class",7,1.90217391304348
"clean",78,21.195652173913
"collet",2,0.543478260869565
"communiti",7,1.90217391304348
"communityi",1,0.271739130434783
"complic",10,2.71739130434783
"docent",2,0.543478260869565
"effort",16,4.34782608695652
"environ",110,29.8913043478261
"environment",90,24.4565217391304
"everyday",15,4.07608695652174
"extra",8,2.17391304347826
"grant",9,2.44565217391304
"green",14,3.80434782608696
"incent",6,1.6304347826087
"item",8,2.17391304347826
"natur",34,9.23913043478261
"prize",2,0.543478260869565
"substanc",3,0.815217391304348
"necessarili",6,1.6304347826087
"entir",27,7.33695652173913
"high",14,3.80434782608696
"measur",5,1.35869565217391
"past",18,4.89130434782609
"readili",1,0.271739130434783
"young",19,5.16304347826087
"along",14,3.80434782608696
"disgrac",1,0.271739130434783
"earlier",2,0.543478260869565
"final",9,2.44565217391304
"gass",1,0.271739130434783
"led",3,0.815217391304348
"proceed",1,0.271739130434783
"wish",12,3.26086956521739
"wouldv",3,0.815217391304348
"absurd",3,0.815217391304348
"commit",14,3.80434782608696
"horrid",1,0.271739130434783
"occurr",2,0.543478260869565
"pertain",1,0.271739130434783
"unjust",7,1.90217391304348
"upris",1,0.271739130434783
"adapt",3,0.815217391304348
"compani",9,2.44565217391304
"coupl",60,16.304347826087
"dump",4,1.08695652173913
"encroach",1,0.271739130434783
"expect",10,2.71739130434783
"freedom",16,4.34782608695652
"lake",1,0.271739130434783
"litter",10,2.71739130434783
"multipl",6,1.6304347826087
"overal",11,2.98913043478261
"planet",37,10.054347826087
"pleas",7,1.90217391304348
"polici",7,1.90217391304348
"progress",5,1.35869565217391
"reli",1,0.271739130434783
"second",9,2.44565217391304
"separ",17,4.6195652173913
"societi",42,11.4130434782609
"stanc",25,6.79347826086956
"toxic",13,3.53260869565217
"wast",35,9.51086956521739
"easier",5,1.35869565217391
"passag",2,0.543478260869565
"similar",8,2.17391304347826
"sympathet",1,0.271739130434783
"disastr",2,0.543478260869565
"exagger",1,0.271739130434783
"fatal",1,0.271739130434783
"highpotenti",1,0.271739130434783
"deploy",1,0.271739130434783
"republican",6,1.6304347826087
"stori",9,2.44565217391304
"whos",4,1.08695652173913
"wont",15,4.07608695652174
"chanc",26,7.06521739130435
"target",6,1.6304347826087
"purpos",8,2.17391304347826
"remov",10,2.71739130434783
"annual",1,0.271739130434783
"attitud",24,6.52173913043478
"bit",8,2.17391304347826
"car",17,4.6195652173913
"conveni",2,0.543478260869565
"facil",1,0.271739130434783
"familiar",1,0.271739130434783
"glass",3,0.815217391304348
"harder",5,1.35869565217391
"healthi",10,2.71739130434783
"huge",18,4.89130434782609
"irat",1,0.271739130434783
"lazi",4,1.08695652173913
"lea",1,0.271739130434783
"least",16,4.34782608695652
"paper",9,2.44565217391304
"plant",22,5.97826086956522
"plastic",17,4.6195652173913
"play",13,3.53260869565217
"pollut",33,8.96739130434783
"product",17,4.6195652173913
"smart",4,1.08695652173913
"solar",18,4.89130434782609
"stack",3,0.815217391304348
"stuff",6,1.6304347826087
"affair",9,2.44565217391304
"democracyour",1,0.271739130434783
"engag",8,2.17391304347826
"system",7,1.90217391304348
