"Word","Freq","percent"
"agreement",10,2.58397932816537
"broke",2,0.516795865633075
"chemic",367,94.8320413436692
"decid",34,8.78552971576227
"dont",208,53.7467700258398
"intern",20,5.16795865633075
"investig",9,2.32558139534884
"know",115,29.7157622739018
"lot",44,11.3695090439276
"presid",72,18.6046511627907
"realli",92,23.7726098191214
"tri",85,21.9638242894057
"weapon",387,100
"abl",64,16.5374677002584
"also",174,44.9612403100775
"amount",29,7.49354005167959
"anim",31,8.01033591731266
"anoth",74,19.1214470284238
"area",18,4.65116279069767
"around",47,12.1447028423773
"attitud",24,6.2015503875969
"author",9,2.32558139534884
"averag",2,0.516795865633075
"bad",43,11.1111111111111
"beauti",3,0.775193798449612
"befor",55,14.2118863049096
"call",15,3.87596899224806
"can",245,63.3074935400517
"cardboard",4,1.03359173126615
"chang",39,10.077519379845
"child",131,33.8501291989664
"clean",78,20.1550387596899
"coal",3,0.775193798449612
"complet",52,13.4366925064599
"constant",11,2.84237726098191
"countri",242,62.5322997416021
"daili",7,1.80878552971576
"danger",39,10.077519379845
"differ",73,18.8630490956072
"easili",6,1.55038759689922
"either",22,5.68475452196382
"energi",88,22.7390180878553
"entir",25,6.45994832041344
"environ",101,26.0981912144703
"environment",87,22.4806201550388
"essenti",4,1.03359173126615
"everyon",93,24.031007751938
"fill",6,1.55038759689922
"fuel",8,2.0671834625323
"garbag",8,2.0671834625323
"glass",3,0.775193798449612
"govern",149,38.5012919896641
"government",10,2.58397932816537
"grant",9,2.32558139534884
"greater",7,1.80878552971576
"grow",18,4.65116279069767
"help",160,41.343669250646
"home",18,4.65116279069767
"human",118,30.4909560723514
"import",95,24.5478036175711
"increas",14,3.61757105943152
"issu",116,29.9741602067183
"just",219,56.5891472868217
"land",8,2.0671834625323
"landfil",16,4.1343669250646
"larg",25,6.45994832041344
"live",141,36.4341085271318
"made",62,16.0206718346253
"make",190,49.0956072351421
"metal",2,0.516795865633075
"much",98,25.3229974160207
"often",20,5.16795865633075
"onli",111,28.6821705426357
"ourselv",17,4.39276485788114
"paper",9,2.32558139534884
"peopl",635,164.082687338501
"person",134,34.625322997416
"place",67,17.312661498708
"plastic",18,4.65116279069767
"prevent",20,5.16795865633075
"put",69,17.8294573643411
"realiz",15,3.87596899224806
"reason",118,30.4909560723514
"recycl",175,45.2196382428941
"regul",41,10.594315245478
"rule",20,5.16795865633075
"singl",19,4.90956072351421
"slow",4,1.03359173126615
"societi",42,10.8527131782946
"stanc",26,6.71834625322997
"state",284,73.3850129198966
"strict",9,2.32558139534884
"strong",28,7.23514211886305
"subtl",1,0.258397932816538
"take",198,51.1627906976744
"thing",184,47.5452196382429
"thought",33,8.52713178294574
"time",95,24.5478036175711
"today",23,5.94315245478036
"toxic",14,3.61757105943152
"trash",36,9.30232558139535
"tremend",2,0.516795865633075
"type",23,5.94315245478036
"unit",264,68.2170542635659
"use",442,114.21188630491
"util",3,0.775193798449612
"veri",138,35.6589147286822
"want",184,47.5452196382429
"whether",35,9.04392764857881
"will",216,55.8139534883721
"world",208,53.7467700258398
"absolut",15,3.87596899224806
"accept",37,9.56072351421188
"accord",8,2.0671834625323
"allow",88,22.7390180878553
"america",47,12.1447028423773
"arent",14,3.61757105943152
"arm",8,2.0671834625323
"away",37,9.56072351421188
"base",11,2.84237726098191
"becaus",288,74.4186046511628
"begin",23,5.94315245478036
"behind",13,3.35917312661499
"benefit",16,4.1343669250646
"bunch",4,1.03359173126615
"busi",35,9.04392764857881
"choos",34,8.78552971576227
"christian",31,8.01033591731266
"consid",35,9.04392764857881
"curv",1,0.258397932816538
"direct",25,6.45994832041344
"doesnt",49,12.6614987080103
"done",48,12.4031007751938
"even",105,27.1317829457364
"famili",37,9.56072351421188
"fifti",2,0.516795865633075
"follow",20,5.16795865633075
"freedom",16,4.1343669250646
"friend",28,7.23514211886305
"goe",21,5.42635658914729
"happi",56,14.4702842377261
"hope",20,5.16795865633075
"howev",86,22.2222222222222
"idea",35,9.04392764857881
"jesus",5,1.29198966408269
"judg",25,6.45994832041344
"kill",104,26.8733850129199
"last",22,5.68475452196382
"law",42,10.8527131782946
"legal",38,9.81912144702842
"licens",1,0.258397932816538
"love",95,24.5478036175711
"man",64,16.5374677002584
"marriag",193,49.8708010335917
"matter",63,16.2790697674419
"missouri",3,0.775193798449612
"need",197,50.9043927648579
"neighbor",9,2.32558139534884
"nonsens",2,0.516795865633075
"old",12,3.10077519379845
"one",163,42.1188630490956
"open",7,1.80878552971576
"organ",7,1.80878552971576
"partner",3,0.775193798449612
"pleas",7,1.80878552971576
"problem",95,24.5478036175711
"relat",14,3.61757105943152
"religi",43,11.1111111111111
"religion",21,5.42635658914729
"right",185,47.8036175710594
"said",38,9.81912144702842
"samesex",114,29.4573643410853
"sanctiti",2,0.516795865633075
"school",19,4.90956072351421
